close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
18781.35,2022-11-25 09:15:00,NFO,23-FEB-2023,18781.35,18744.05,18744.05,1003150,Futures,NIFTY,700
18777.0,2022-11-25 09:16:00,NFO,23-FEB-2023,18780.0,18773.15,18779.0,1003150,Futures,NIFTY,1600
18790.1,2022-11-25 09:17:00,NFO,23-FEB-2023,18791.25,18780.0,18780.0,1850,Futures,NIFTY,1450
18797.65,2022-11-25 09:18:00,NFO,23-FEB-2023,18798.0,18791.0,18791.0,1850,Futures,NIFTY,1200
18797.95,2022-11-25 09:19:00,NFO,23-FEB-2023,18799.0,18794.0,18794.0,1850,Futures,NIFTY,1100
18800.0,2022-11-25 09:20:00,NFO,23-FEB-2023,18800.0,18794.05,18799.0,4850,Futures,NIFTY,950
18799.65,2022-11-25 09:21:00,NFO,23-FEB-2023,18808.0,18799.5,18808.0,4850,Futures,NIFTY,1350
18791.1,2022-11-25 09:22:00,NFO,23-FEB-2023,18798.0,18790.0,18798.0,4850,Futures,NIFTY,1100
18790.4,2022-11-25 09:23:00,NFO,23-FEB-2023,18791.1,18787.55,18791.1,7450,Futures,NIFTY,2550
18798.6,2022-11-25 09:24:00,NFO,23-FEB-2023,18798.6,18788.1,18788.1,7450,Futures,NIFTY,1250
18795.0,2022-11-25 09:25:00,NFO,23-FEB-2023,18795.0,18792.4,18792.4,7450,Futures,NIFTY,1150
18796.55,2022-11-25 09:26:00,NFO,23-FEB-2023,18797.75,18795.65,18795.65,10300,Futures,NIFTY,300
18799.85,2022-11-25 09:27:00,NFO,23-FEB-2023,18799.85,18794.65,18796.35,10300,Futures,NIFTY,650
18801.0,2022-11-25 09:28:00,NFO,23-FEB-2023,18804.05,18796.45,18799.85,10300,Futures,NIFTY,1050
18810.0,2022-11-25 09:29:00,NFO,23-FEB-2023,18810.0,18802.95,18802.95,11250,Futures,NIFTY,400
18808.0,2022-11-25 09:30:00,NFO,23-FEB-2023,18810.0,18808.0,18809.85,11250,Futures,NIFTY,750
18808.35,2022-11-25 09:31:00,NFO,23-FEB-2023,18809.5,18808.0,18808.0,11250,Futures,NIFTY,1000
18830.65,2022-11-25 09:32:00,NFO,23-FEB-2023,18830.65,18811.0,18811.0,12050,Futures,NIFTY,1250
18814.95,2022-11-25 09:33:00,NFO,23-FEB-2023,18830.65,18814.95,18830.65,12050,Futures,NIFTY,1050
18800.0,2022-11-25 09:34:00,NFO,23-FEB-2023,18810.0,18800.0,18810.0,12050,Futures,NIFTY,1150
18780.9,2022-11-25 09:35:00,NFO,23-FEB-2023,18795.3,18780.0,18795.3,14450,Futures,NIFTY,1300
18775.5,2022-11-25 09:36:00,NFO,23-FEB-2023,18780.15,18775.5,18776.0,14450,Futures,NIFTY,1500
18776.0,2022-11-25 09:37:00,NFO,23-FEB-2023,18776.4,18772.75,18775.45,14450,Futures,NIFTY,550
18780.0,2022-11-25 09:38:00,NFO,23-FEB-2023,18780.55,18777.95,18780.55,15500,Futures,NIFTY,500
18783.45,2022-11-25 09:39:00,NFO,23-FEB-2023,18783.45,18774.65,18780.0,15500,Futures,NIFTY,350
18780.0,2022-11-25 09:40:00,NFO,23-FEB-2023,18783.45,18780.0,18780.0,15500,Futures,NIFTY,450
18779.05,2022-11-25 09:41:00,NFO,23-FEB-2023,18781.3,18776.45,18780.0,16150,Futures,NIFTY,700
18779.0,2022-11-25 09:42:00,NFO,23-FEB-2023,18779.0,18775.2,18779.0,16150,Futures,NIFTY,750
18778.0,2022-11-25 09:43:00,NFO,23-FEB-2023,18781.35,18777.05,18780.9,16150,Futures,NIFTY,700
18777.7,2022-11-25 09:44:00,NFO,23-FEB-2023,18781.0,18777.7,18781.0,16850,Futures,NIFTY,150
18776.95,2022-11-25 09:45:00,NFO,23-FEB-2023,18778.0,18776.95,18778.0,16850,Futures,NIFTY,200
18780.25,2022-11-25 09:46:00,NFO,23-FEB-2023,18780.25,18776.95,18776.95,16850,Futures,NIFTY,200
18786.0,2022-11-25 09:47:00,NFO,23-FEB-2023,18786.0,18780.0,18780.0,17100,Futures,NIFTY,150
18788.0,2022-11-25 09:48:00,NFO,23-FEB-2023,18788.0,18785.3,18785.3,17100,Futures,NIFTY,100
18790.0,2022-11-25 09:49:00,NFO,23-FEB-2023,18790.5,18790.0,18790.5,17100,Futures,NIFTY,150
18800.0,2022-11-25 09:50:00,NFO,23-FEB-2023,18800.0,18791.0,18791.0,17300,Futures,NIFTY,500
18812.55,2022-11-25 09:51:00,NFO,23-FEB-2023,18814.3,18808.4,18808.4,17300,Futures,NIFTY,750
18810.0,2022-11-25 09:52:00,NFO,23-FEB-2023,18814.75,18810.0,18814.75,17300,Futures,NIFTY,900
18809.0,2022-11-25 09:53:00,NFO,23-FEB-2023,18810.0,18806.6,18810.0,18000,Futures,NIFTY,200
18805.85,2022-11-25 09:54:00,NFO,23-FEB-2023,18810.0,18805.85,18809.0,18000,Futures,NIFTY,850
18792.85,2022-11-25 09:55:00,NFO,23-FEB-2023,18806.4,18792.85,18805.0,18000,Futures,NIFTY,1100
18789.4,2022-11-25 09:56:00,NFO,23-FEB-2023,18791.0,18789.4,18790.0,19100,Futures,NIFTY,200
18785.45,2022-11-25 09:57:00,NFO,23-FEB-2023,18787.0,18785.45,18787.0,19100,Futures,NIFTY,400
18788.9,2022-11-25 09:58:00,NFO,23-FEB-2023,18788.9,18787.0,18787.0,19100,Futures,NIFTY,100
18788.0,2022-11-25 09:59:00,NFO,23-FEB-2023,18788.0,18787.0,18787.0,19950,Futures,NIFTY,600
18787.05,2022-11-25 10:00:00,NFO,23-FEB-2023,18790.05,18786.35,18786.35,19950,Futures,NIFTY,400
18792.0,2022-11-25 10:01:00,NFO,23-FEB-2023,18792.0,18788.65,18790.6,19950,Futures,NIFTY,200
18785.95,2022-11-25 10:02:00,NFO,23-FEB-2023,18792.3,18785.95,18792.3,20500,Futures,NIFTY,200
18791.85,2022-11-25 10:03:00,NFO,23-FEB-2023,18791.85,18789.0,18789.0,20500,Futures,NIFTY,200
18789.45,2022-11-25 10:04:00,NFO,23-FEB-2023,18789.45,18789.45,18789.45,20500,Futures,NIFTY,50
18785.45,2022-11-25 10:05:00,NFO,23-FEB-2023,18785.45,18783.4,18783.4,20750,Futures,NIFTY,150
18788.1,2022-11-25 10:06:00,NFO,23-FEB-2023,18790.0,18788.1,18790.0,20750,Futures,NIFTY,150
18790.85,2022-11-25 10:07:00,NFO,23-FEB-2023,18791.9,18790.0,18790.0,20750,Futures,NIFTY,550
18790.85,2022-11-25 10:08:00,NFO,23-FEB-2023,18790.85,18790.0,18790.0,20650,Futures,NIFTY,550
18792.8,2022-11-25 10:09:00,NFO,23-FEB-2023,18792.95,18789.8,18789.8,20650,Futures,NIFTY,500
18798.0,2022-11-25 10:10:00,NFO,23-FEB-2023,18798.0,18789.8,18789.8,20650,Futures,NIFTY,400
18796.85,2022-11-25 10:11:00,NFO,23-FEB-2023,18796.85,18795.35,18795.35,20500,Futures,NIFTY,300
18799.0,2022-11-25 10:12:00,NFO,23-FEB-2023,18800.0,18798.9,18798.9,20500,Futures,NIFTY,650
18800.0,2022-11-25 10:13:00,NFO,23-FEB-2023,18800.0,18798.3,18799.0,20500,Futures,NIFTY,600
18796.85,2022-11-25 10:14:00,NFO,23-FEB-2023,18797.3,18796.85,18797.3,21650,Futures,NIFTY,200
18796.85,2022-11-25 10:15:00,NFO,23-FEB-2023,18796.85,18796.85,18796.85,21650,Futures,NIFTY,100
18795.55,2022-11-25 10:16:00,NFO,23-FEB-2023,18798.7,18795.55,18798.7,21650,Futures,NIFTY,700
18785.0,2022-11-25 10:17:00,NFO,23-FEB-2023,18793.35,18785.0,18793.35,22350,Futures,NIFTY,300
18786.65,2022-11-25 10:18:00,NFO,23-FEB-2023,18786.65,18784.55,18784.55,22350,Futures,NIFTY,150
18789.0,2022-11-25 10:19:00,NFO,23-FEB-2023,18790.0,18789.0,18790.0,22350,Futures,NIFTY,100
18787.25,2022-11-25 10:20:00,NFO,23-FEB-2023,18788.65,18787.25,18788.65,22550,Futures,NIFTY,200
18790.85,2022-11-25 10:21:00,NFO,23-FEB-2023,18790.85,18787.3,18790.0,22550,Futures,NIFTY,450
18791.9,2022-11-25 10:22:00,NFO,23-FEB-2023,18793.0,18791.9,18793.0,22550,Futures,NIFTY,400
18795.35,2022-11-25 10:23:00,NFO,23-FEB-2023,18795.35,18793.45,18794.75,23150,Futures,NIFTY,450
18798.35,2022-11-25 10:24:00,NFO,23-FEB-2023,18798.35,18796.0,18796.0,23150,Futures,NIFTY,300
18795.0,2022-11-25 10:25:00,NFO,23-FEB-2023,18797.2,18795.0,18797.2,23150,Futures,NIFTY,100
18797.3,2022-11-25 10:26:00,NFO,23-FEB-2023,18797.3,18794.85,18795.0,23700,Futures,NIFTY,450
18799.0,2022-11-25 10:27:00,NFO,23-FEB-2023,18799.0,18799.0,18799.0,23700,Futures,NIFTY,150
18801.4,2022-11-25 10:28:00,NFO,23-FEB-2023,18803.8,18798.6,18798.6,23700,Futures,NIFTY,650
18810.95,2022-11-25 10:29:00,NFO,23-FEB-2023,18810.95,18801.05,18801.05,24500,Futures,NIFTY,300
18812.0,2022-11-25 10:30:00,NFO,23-FEB-2023,18815.85,18812.0,18813.9,24500,Futures,NIFTY,700
18806.3,2022-11-25 10:31:00,NFO,23-FEB-2023,18809.5,18806.3,18809.5,24500,Futures,NIFTY,350
18807.35,2022-11-25 10:32:00,NFO,23-FEB-2023,18808.05,18807.35,18808.0,24500,Futures,NIFTY,250
18806.6,2022-11-25 10:33:00,NFO,23-FEB-2023,18806.6,18806.6,18806.6,25200,Futures,NIFTY,200
18800.0,2022-11-25 10:34:00,NFO,23-FEB-2023,18805.45,18800.0,18801.0,25200,Futures,NIFTY,2250
18810.55,2022-11-25 10:35:00,NFO,23-FEB-2023,18810.55,18807.65,18807.65,26800,Futures,NIFTY,550
18805.75,2022-11-25 10:36:00,NFO,23-FEB-2023,18810.45,18798.6,18810.45,26800,Futures,NIFTY,550
18809.6,2022-11-25 10:37:00,NFO,23-FEB-2023,18809.6,18803.75,18803.75,26800,Futures,NIFTY,550
18804.7,2022-11-25 10:38:00,NFO,23-FEB-2023,18811.45,18804.7,18806.45,27550,Futures,NIFTY,600
18807.55,2022-11-25 10:39:00,NFO,23-FEB-2023,18811.85,18807.55,18810.0,27550,Futures,NIFTY,850
18811.6,2022-11-25 10:40:00,NFO,23-FEB-2023,18811.6,18807.85,18807.85,27550,Futures,NIFTY,450
18810.35,2022-11-25 10:41:00,NFO,23-FEB-2023,18810.35,18810.0,18810.0,27550,Futures,NIFTY,300
18810.0,2022-11-25 10:42:00,NFO,23-FEB-2023,18810.0,18806.35,18806.35,28150,Futures,NIFTY,150
18814.5,2022-11-25 10:43:00,NFO,23-FEB-2023,18816.65,18812.0,18812.0,28150,Futures,NIFTY,200
18817.0,2022-11-25 10:44:00,NFO,23-FEB-2023,18817.9,18813.15,18813.15,28450,Futures,NIFTY,200
18815.55,2022-11-25 10:45:00,NFO,23-FEB-2023,18817.9,18815.55,18817.9,28450,Futures,NIFTY,200
18820.25,2022-11-25 10:46:00,NFO,23-FEB-2023,18820.25,18817.0,18817.0,28450,Futures,NIFTY,650
18817.0,2022-11-25 10:47:00,NFO,23-FEB-2023,18820.0,18817.0,18820.0,29050,Futures,NIFTY,250
18815.55,2022-11-25 10:48:00,NFO,23-FEB-2023,18817.5,18815.55,18815.55,29050,Futures,NIFTY,200
18816.0,2022-11-25 10:49:00,NFO,23-FEB-2023,18816.5,18816.0,18816.5,29050,Futures,NIFTY,150
18815.6,2022-11-25 10:50:00,NFO,23-FEB-2023,18815.6,18815.6,18815.6,29050,Futures,NIFTY,350
18814.4,2022-11-25 10:51:00,NFO,23-FEB-2023,18814.4,18814.4,18814.4,29700,Futures,NIFTY,50
18812.25,2022-11-25 10:52:00,NFO,23-FEB-2023,18814.0,18812.25,18814.0,29700,Futures,NIFTY,400
18809.9,2022-11-25 10:53:00,NFO,23-FEB-2023,18814.0,18809.9,18814.0,29650,Futures,NIFTY,150
18810.2,2022-11-25 10:54:00,NFO,23-FEB-2023,18810.2,18810.2,18810.2,29650,Futures,NIFTY,50
18807.95,2022-11-25 10:56:00,NFO,23-FEB-2023,18807.95,18807.95,18807.95,29700,Futures,NIFTY,150
