close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
17015.0,2022-05-02 09:15:00,NFO,28-JUL-2022,17052.05,16975.05,17052.0,114300,Futures,NIFTY,5900
17025.0,2022-05-02 09:16:00,NFO,28-JUL-2022,17025.0,17003.45,17021.35,114300,Futures,NIFTY,4100
17014.7,2022-05-02 09:17:00,NFO,28-JUL-2022,17028.4,17010.05,17028.4,118500,Futures,NIFTY,6000
17026.6,2022-05-02 09:18:00,NFO,28-JUL-2022,17030.2,17014.0,17014.7,118500,Futures,NIFTY,2000
17038.0,2022-05-02 09:19:00,NFO,28-JUL-2022,17040.2,17030.2,17030.2,118500,Futures,NIFTY,1100
17040.2,2022-05-02 09:20:00,NFO,28-JUL-2022,17047.1,17034.6,17040.2,119600,Futures,NIFTY,2500
17061.9,2022-05-02 09:21:00,NFO,28-JUL-2022,17061.9,17040.2,17040.2,119600,Futures,NIFTY,2900
17050.1,2022-05-02 09:22:00,NFO,28-JUL-2022,17073.05,17050.1,17067.9,119600,Futures,NIFTY,1600
17042.2,2022-05-02 09:23:00,NFO,28-JUL-2022,17057.65,17042.2,17050.25,121400,Futures,NIFTY,2400
17040.85,2022-05-02 09:24:00,NFO,28-JUL-2022,17050.0,17040.0,17050.0,121400,Futures,NIFTY,1400
17030.0,2022-05-02 09:25:00,NFO,28-JUL-2022,17040.0,17030.0,17040.0,121400,Futures,NIFTY,2300
17016.95,2022-05-02 09:26:00,NFO,28-JUL-2022,17030.0,17016.95,17027.45,122550,Futures,NIFTY,4000
17021.55,2022-05-02 09:27:00,NFO,28-JUL-2022,17021.55,17004.6,17013.35,122550,Futures,NIFTY,6800
17025.0,2022-05-02 09:28:00,NFO,28-JUL-2022,17039.8,17024.85,17024.85,122550,Futures,NIFTY,1200
17005.0,2022-05-02 09:29:00,NFO,28-JUL-2022,17015.55,17005.0,17015.55,125350,Futures,NIFTY,500
17014.8,2022-05-02 09:30:00,NFO,28-JUL-2022,17014.8,17000.15,17000.15,125350,Futures,NIFTY,1000
17000.0,2022-05-02 09:31:00,NFO,28-JUL-2022,17007.2,16999.85,17007.2,125350,Futures,NIFTY,2200
16990.0,2022-05-02 09:32:00,NFO,28-JUL-2022,17000.0,16990.0,17000.0,126100,Futures,NIFTY,900
16989.2,2022-05-02 09:33:00,NFO,28-JUL-2022,16991.05,16987.2,16987.6,126100,Futures,NIFTY,1500
17011.9,2022-05-02 09:34:00,NFO,28-JUL-2022,17011.9,17000.0,17000.0,126100,Futures,NIFTY,200
16994.7,2022-05-02 09:35:00,NFO,28-JUL-2022,16995.85,16994.7,16995.85,126450,Futures,NIFTY,300
17005.0,2022-05-02 09:36:00,NFO,28-JUL-2022,17005.0,16986.6,16990.3,126450,Futures,NIFTY,1100
17015.0,2022-05-02 09:37:00,NFO,28-JUL-2022,17015.0,17010.0,17011.0,126450,Futures,NIFTY,1000
17025.0,2022-05-02 09:38:00,NFO,28-JUL-2022,17025.0,17017.45,17017.45,127000,Futures,NIFTY,700
17039.7,2022-05-02 09:39:00,NFO,28-JUL-2022,17041.45,17035.0,17035.0,127000,Futures,NIFTY,500
17046.55,2022-05-02 09:40:00,NFO,28-JUL-2022,17046.55,17042.0,17042.0,127000,Futures,NIFTY,1600
17044.4,2022-05-02 09:41:00,NFO,28-JUL-2022,17047.9,17040.0,17047.9,127700,Futures,NIFTY,1800
17044.4,2022-05-02 09:42:00,NFO,28-JUL-2022,17044.4,17044.4,17044.4,127700,Futures,NIFTY,100
17051.0,2022-05-02 09:43:00,NFO,28-JUL-2022,17051.0,17048.45,17048.45,127700,Futures,NIFTY,600
17060.0,2022-05-02 09:44:00,NFO,28-JUL-2022,17060.0,17057.0,17057.0,127500,Futures,NIFTY,900
17055.1,2022-05-02 09:45:00,NFO,28-JUL-2022,17062.0,17050.0,17060.0,127500,Futures,NIFTY,900
17024.75,2022-05-02 09:47:00,NFO,28-JUL-2022,17030.0,17024.75,17030.0,127850,Futures,NIFTY,700
17032.0,2022-05-02 09:48:00,NFO,28-JUL-2022,17032.0,17030.0,17030.0,127850,Futures,NIFTY,600
17023.4,2022-05-02 09:50:00,NFO,28-JUL-2022,17029.5,17019.5,17029.5,127850,Futures,NIFTY,2700
17025.0,2022-05-02 09:51:00,NFO,28-JUL-2022,17030.15,17025.0,17030.15,127850,Futures,NIFTY,200
17033.75,2022-05-02 09:52:00,NFO,28-JUL-2022,17040.0,17032.0,17032.0,127850,Futures,NIFTY,600
17030.0,2022-05-02 09:53:00,NFO,28-JUL-2022,17033.75,17030.0,17033.75,127900,Futures,NIFTY,200
17033.0,2022-05-02 09:54:00,NFO,28-JUL-2022,17034.5,17030.0,17030.0,127900,Futures,NIFTY,1200
17033.0,2022-05-02 09:55:00,NFO,28-JUL-2022,17036.0,17033.0,17036.0,127900,Futures,NIFTY,500
17037.85,2022-05-02 09:56:00,NFO,28-JUL-2022,17042.05,17032.45,17032.45,128750,Futures,NIFTY,500
17039.9,2022-05-02 09:57:00,NFO,28-JUL-2022,17039.9,17039.0,17039.0,128750,Futures,NIFTY,200
17032.3,2022-05-02 09:59:00,NFO,28-JUL-2022,17037.95,17032.3,17037.95,128800,Futures,NIFTY,500
17033.6,2022-05-02 10:00:00,NFO,28-JUL-2022,17042.0,17033.6,17035.0,128800,Futures,NIFTY,400
17045.05,2022-05-02 10:02:00,NFO,28-JUL-2022,17045.05,17042.45,17042.45,128800,Futures,NIFTY,300
17048.5,2022-05-02 10:03:00,NFO,28-JUL-2022,17048.5,17048.5,17048.5,128800,Futures,NIFTY,300
17038.4,2022-05-02 10:04:00,NFO,28-JUL-2022,17038.4,17033.0,17033.0,128800,Futures,NIFTY,300
